Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
47.84,0.04799,-0.15648,1.0582,40.66589,-2.17529,2.45597
47.844,0.04166,-0.15739,1.05141,41.08887,-2.61841,2.38886
47.848,0.03593,-0.1561,1.06018,41.83411,-2.67883,2.46939
47.852,0.03845,-0.15793,1.08849,42.74048,-2.63855,2.56333
47.856,0.03761,-0.1767,1.10245,43.18359,-2.81982,2.46939
47.86,0.03143,-0.17639,1.07368,43.08289,-2.92053,2.30834
47.864,0.02495,-0.17525,1.05072,43.58643,-2.61841,2.36202
47.868,0.0174,-0.16991,1.04141,44.85535,-2.41699,2.46939
47.872,0.01503,-0.17303,1.05148,46.34583,-2.29614,2.49623
47.876,0.01465,-0.17296,1.0627,47.33276,-2.37671,2.67069
47.88,0.01526,-0.17311,1.08849,48.35999,-2.73926,2.68412
47.884,0.01343,-0.18417,1.10435,49.34692,-2.98096,2.63043
47.888,0.01152,-0.20508,1.10268,49.97131,-3.08167,2.3486
47.892,0.02441,-0.14786,1.0952,49.74976,-3.22266,2.60359
47.896,0.01648,-0.24193,1.12099,51.92505,-3.62549,2.56333
47.9,0.0016,-0.17136,1.06102,50.17273,-3.46436,2.2144
47.904,0.01183,-0.19104,1.07124,51.70349,-3.26294,2.24124
47.908,0.01663,-0.18089,1.08803,52.48901,-2.92053,2.37544
47.912,0.01556,-0.21507,1.0733,53.09326,-2.77954,2.30834
47.916,0.01686,-0.17693,1.0862,53.3551,-2.96082,2.09361
47.92,0.01183,-0.22377,1.10039,53.75793,-2.98096,1.86546
47.924,0.03738,-0.19691,1.10367,53.87878,-2.90039,1.8923
47.928,0.03197,-0.22514,1.12282,54.46289,-3.52478,1.67757
47.932,0.02838,-0.21873,1.11191,54.22119,-3.76648,1.81178
47.936,0.02815,-0.22301,1.11153,54.22119,-3.28308,2.05335
47.94,0.03479,-0.22316,1.10733,54.26147,-2.77954,2.16071
47.944,0.03487,-0.23987,1.14548,54.30176,-3.0011,2.13387
47.948,0.01915,-0.2507,1.13472,53.43567,-3.06152,1.9594
47.952,0.01877,-0.23369,1.11801,53.0127,-2.49756,2.20097
47.956,0.01877,-0.23796,1.13556,53.33496,-1.93359,2.2144
47.96,0.01205,-0.25314,1.15799,53.41553,-1.73218,1.8923
47.964,0.01595,-0.24551,1.15387,52.67029,-1.47034,1.46284
47.968,0.00183,-0.26512,1.14815,52.16675,-1.43005,1.22127
47.972,-0.01045,-0.2433,1.10466,50.354,-1.04736,1.0468
47.976,0.00839,-0.21324,1.10565,49.64905,-0.32227,0.88576
47.98,0.00275,-0.25818,1.11519,50.29358,0.64453,1.16759
47.984,-0.00732,-0.22453,1.04034,48.27942,1.02722,1.01996
47.988,-0.00572,-0.21263,1.10664,50.23315,1.95374,1.11391
47.992,-0.0135,-0.29076,1.15227,51.30066,2.0343,0.9797
47.996,0.00488,-0.25352,1.10413,49.89075,1.69189,0.57708
48,-0.0119,-0.29343,1.13914,51.24023,0.80566,-0.14763
48.4,-0.03113,-0.26466,1.12267,50.09216,0.52368,-0.65761
48.8,-0.01526,-0.22774,1.10023,49.97131,0.78552,-0.75155
48.12,-0.00809,-0.24193,1.09482,50.33386,0.16113,-0.9797
48.16,-0.01488,-0.22537,1.0627,49.26636,-0.20142,-1.18101
48.2,-0.01503,-0.20897,1.0556,50.17273,-0.30212,-1.48968
48.24,0.00206,-0.21362,1.07445,50.85754,-0.14099,-1.58363
48.28,0.0087,-0.22095,1.10023,50.77698,-1.0675,-1.74467
48.32,0.00587,-0.23758,1.11359,50.75684,-1.51062,-2.12045
48.36,0.00931,-0.24033,1.09619,50.31372,-1.57104,-2.2815
48.4,0.01404,-0.23354,1.09718,50.37415,-1.51062,-2.33518
48.44,0.00023,-0.26718,1.09238,50.0116,-1.16821,-2.36202
48.48,-0.0042,-0.23224,1.05125,49.0448,-0.50354,-2.71096
48.52,-0.0061,-0.23598,1.0511,50.03174,-0.12085,-3.03305
48.56,-0.00336,-0.23598,1.07567,50.31372,0.28198,-2.92569
48.6,0.00275,-0.23811,1.1158,50.1123,0.36255,-3.04647
48.64,0.01846,-0.25398,1.14052,49.99146,0.02014,-3.14041
48.68,0.03975,-0.24055,1.17668,49.16565,-0.7251,-3.35514
48.72,0.03883,-0.27176,1.20781,48.15857,-1.28906,-3.30146
48.76,0.04425,-0.26367,1.19354,45.70129,-1.26892,-3.24778
48.8,0.04295,-0.24292,1.17424,44.2511,-1.28906,-2.872
48.84,0.03754,-0.27046,1.15753,43.42529,-1.16821,-2.2815
48.88,0.02625,-0.22202,1.13449,41.79382,-0.66467,-2.01309
48.92,0.00458,-0.29411,1.09192,41.75354,-0.38269,-2.02651
48.96,0.00793,-0.23438,1.07468,41.02844,-0.14099,-2.06677
48.1,0.00389,-0.26764,1.08002,41.71326,-0.02014,-1.93256
48.104,0.00633,-0.23712,1.08772,41.29028,0.10071,-1.98625
48.108,0.00961,-0.24353,1.10535,41.83411,-0.10071,-1.8923
48.112,0.01427,-0.2433,1.12343,41.67297,-0.30212,-1.85204
48.116,0.0235,-0.23804,1.13991,41.06873,-0.80566,-1.86546
48.12,0.03151,-0.24506,1.14998,40.92773,-1.18835,-1.63731
48.124,0.04265,-0.243,1.13235,39.75952,-1.36963,-1.0468
48.128,0.04158,-0.24391,1.1174,39.05457,-1.22864,-0.65761
48.132,0.04219,-0.24132,1.11259,38.69202,-1.16821,-0.30867
48.136,0.03616,-0.2494,1.07269,37.64465,-1.16821,0.17447
48.14,0.0531,-0.19112,1.08513,37.46338,-0.64453,0.72471
48.144,0.04013,-0.28343,1.1496,38.69202,-1.00708,0.9126
48.148,0.03052,-0.22461,1.13022,36.55701,-1.24878,1.00654
48.152,0.03029,-0.242,1.15875,36.43616,-0.98694,1.23469
48.156,0.0219,-0.25642,1.16837,35.18738,-0.84595,1.32864
48.16,0.01831,-0.23399,1.1483,33.25378,-0.84595,1.52995
48.164,0.01808,-0.23216,1.14365,32.9718,-0.84595,1.73125
48.168,0.00717,-0.25078,1.15135,32.26685,-1.02722,1.81178
48.172,0.00824,-0.24628,1.12579,31.13892,-1.22864,1.90572
48.176,0.01366,-0.2359,1.12129,30.85693,-1.57104,1.91914
48.18,0.00282,-0.26443,1.13251,30.6958,-2.05444,2.09361
48.184,0,-0.24597,1.11252,28.84277,-2.05444,2.05335
48.188,0.00648,-0.23903,1.10542,28.52051,-1.81274,1.94598
48.192,0.00893,-0.2491,1.09688,27.97668,-1.4502,1.9594
48.196,0.01404,-0.23483,1.06613,27.57385,-1.16821,2.06677
48.2,0.02533,-0.23819,1.04614,27.83569,-0.82581,2.05335
48.204,0.03113,-0.21767,1.03951,28.19824,-0.62439,2.05335
48.208,0.02884,-0.27153,1.07742,29.78943,-0.54382,2.13387
48.212,0.05226,-0.28648,1.06865,29.30603,-0.10071,2.53649
48.216,0.0618,-0.25185,1.0453,28.50037,0.06042,2.92569
48.22,0.04822,-0.27039,1.08551,29.3866,-0.12085,3.18068
48.224,0.0399,-0.27412,1.07338,28.52051,-0.02014,3.34172
48.228,0.03067,-0.24429,1.05583,27.87598,-0.2417,3.69066
48.232,0.02541,-0.25261,1.05049,27.91626,-0.46326,4.26774
48.236,0.01427,-0.23994,1.05782,27.71484,-0.68481,3.99933
48.24,-0.00298,-0.26176,1.04919,28.62122,-0.94666,4.1067
48.244,0.00168,-0.2636,1.03134,28.29895,-1.14807,4.38853
48.248,-0.00122,-0.25642,1.0215,28.4198,-1.26892,4.54958
48.252,-0.01717,-0.27092,1.03569,29.64844,-1.3092,4.79115
48.256,-0.02029,-0.29472,1.02699,29.56787,-0.80566,4.6301
48.26,-0.00854,-0.28267,0.98053,28.92334,-0.4834,5.05956
48.264,-0.00267,-0.26962,0.96855,29.32617,-0.84595,5.20718
48.268,-0.01381,-0.27786,0.9874,30.87708,-1.16821,5.11324
48.272,-0.02144,-0.28297,1.0038,31.19934,-1.12793,5.1535
48.276,-0.03143,-0.27473,1.008,31.23962,-0.60425,5.16692
48.28,-0.04181,-0.26962,1.01463,31.52161,-0.06042,4.95219
48.284,-0.03929,-0.27191,1.00929,31.52161,0.2417,4.36169
48.288,-0.0296,-0.26192,0.98495,31.11877,0,3.6504
48.292,-0.01305,-0.25955,0.96466,31.13892,-0.88623,3.22094
48.296,0.00458,-0.25993,0.95276,31.56189,-1.71204,3.00621
48.3,0.01732,-0.26062,0.94856,32.28699,-2.59827,3.01963
48.304,0.028,-0.26558,0.95337,33.03223,-2.73926,3.38199
48.308,0.03136,-0.27618,0.96283,33.65662,-2.57813,3.74434
48.312,0.02777,-0.27611,0.98213,34.40186,-2.59827,3.95907
48.316,0.01663,-0.28748,1.01364,34.94568,-2.01416,4.40195
48.32,8.00E-05,-0.28717,1.03569,34.84497,-1.67175,4.75088
48.324,-0.01785,-0.28664,1.05042,34.70398,-1.22864,5.11324
48.328,-0.02335,-0.28679,1.045,34.16016,-0.92651,5.00588
48.332,-0.0325,-0.26604,1.04691,33.51563,-1.12793,4.61668
48.336,-0.04356,-0.25696,1.05133,33.35449,-1.24878,4.41537
48.34,-0.05219,-0.26596,1.04431,33.39478,-1.57104,3.44909
48.344,-0.05035,-0.28267,1.03058,33.25378,-1.4502,2.75122
48.348,-0.03334,-0.27687,0.99617,32.32727,-0.94666,2.42912
48.352,-0.02747,-0.27443,0.9816,32.10571,-0.94666,2.01309
48.356,-0.02396,-0.29198,0.97061,32.10571,-0.98694,1.99967
48.36,-0.01389,-0.28404,0.94635,31.64246,-0.9668,1.54337
48.364,-0.01038,-0.27939,0.93941,31.80359,-0.76538,1.63731
48.368,-0.01076,-0.2784,0.96161,32.12585,-0.18127,1.74467
48.372,-0.01343,-0.28595,0.98961,32.36755,0.28198,1.65073
48.376,-0.0132,-0.28625,1.00533,31.74316,0.76538,1.39574
48.38,-0.0087,-0.28236,1.01875,30.95764,0.80566,1.03338
48.384,-0.01328,-0.28847,1.03371,30.03113,0.56396,0.75155
48.388,-0.01556,-0.28862,1.04729,29.10461,0.56396,0.49656
48.392,-0.00961,-0.29518,1.04469,27.81555,0.84595,0.08052
48.396,-0.00397,-0.28297,1.02409,26.6272,0.92651,-0.40262
48.4,-0.00282,-0.28839,1.01807,26.10352,0.30212,-0.81866
48.404,-0.00351,-0.29503,1.01128,25.177,0.2417,-1.11391
48.408,-0.00046,-0.29427,1.01089,24.71375,0.28198,-1.55679
48.412,-0.00145,-0.30083,1.02074,24.06921,0.50354,-1.85204
48.416,-0.0032,-0.30457,1.01486,23.18298,0.58411,-2.09361
48.42,-0.00259,-0.29846,1.01151,22.0752,0.82581,-2.63043
48.424,-0.00404,-0.29633,1.01563,21.04797,1.24878,-3.11357
48.428,-0.00549,-0.29747,1.02089,19.69849,1.5509,-3.43567
48.432,-0.00366,-0.29938,1.01273,18.48999,1.65161,-3.95907
48.436,-0.00099,-0.28641,0.99632,16.97937,1.85303,-4.64352
48.44,0.00114,-0.29404,0.99045,16.03271,2.07458,-4.96561
48.444,0.00633,-0.29419,0.96985,14.6228,1.73218,-5.32797
48.448,0.00847,-0.29106,0.96031,14.01855,1.69189,-5.55612
48.452,0.00557,-0.30418,0.96733,13.51501,1.38977,-5.74401
48.456,0.0032,-0.30197,0.96359,12.70935,1.4502,-5.83795
48.46,0.00031,-0.29976,0.96619,11.90369,1.12793,-5.82453
48.464,-0.00237,-0.30212,0.97221,11.23901,1.5509,-5.90505
48.468,-0.00191,-0.30815,0.97984,10.47363,1.71204,-6.03926
48.472,-0.00191,-0.30548,0.98907,9.66797,1.49048,-6.29425
48.476,-0.00313,-0.30403,1.00159,8.66089,1.47034,-6.37477
48.48,-0.00687,-0.30739,1.0022,7.51282,1.63147,-6.83107
48.484,-0.01038,-0.29953,0.99449,6.26404,1.87317,-6.9116
48.488,-0.0132,-0.30067,0.9919,5.29724,2.01416,-7.18001
48.492,-0.01007,-0.30983,0.98831,4.43115,2.57813,-7.63631
48.496,0.00816,-0.32349,0.98045,3.20251,2.71912,-7.81078
48.5,0.02693,-0.32982,0.90401,0.26184,2.05444,-8.57575
48.504,0.02655,-0.24178,0.89607,-1.28906,0.78552,-9.24678
48.508,-0.00061,-0.30327,0.9198,0.22156,-0.62439,-9.70308
48.512,-0.00389,-0.29976,0.91805,-0.46326,-0.66467,-10.53515
48.516,8.00E-05,-0.31212,0.94719,0.10071,-0.38269,-10.64252
48.52,0.00053,-0.35812,0.98633,0.02014,0.04028,-10.42779
48.524,-0.00816,-0.34134,0.98816,-1.24878,1.3092,-10.6962
48.528,-0.01877,-0.36858,0.99541,-1.93359,2.25586,-10.70962
48.532,-0.02159,-0.34767,0.97626,-4.37073,3.18237,-10.58884
48.536,-0.02281,-0.32585,0.9581,-5.43823,3.50464,-10.83041
48.54,-0.03548,-0.32066,0.95741,-6.2439,2.86011,-11.07198
48.544,-0.03365,-0.33005,0.92552,-7.59338,2.55798,-11.52828
48.548,-0.01518,-0.29388,0.86578,-8.45947,2.17529,-11.743
48.552,-0.02182,-0.28595,0.88135,-7.3114,1.69189,-11.91747
48.556,-0.03769,-0.32379,0.91896,-6.2439,2.11487,-11.72958
48.56,-0.04601,-0.31235,0.90828,-6.92871,2.96082,-11.71616
48.564,-0.04601,-0.32387,0.89752,-6.62659,3.66577,-11.51485
48.568,-0.02747,-0.33035,0.87929,-7.02942,4.24988,-11.07198
48.572,0.00572,-0.32974,0.85785,-7.00928,3.64563,-11.31355
48.576,0.04089,-0.34485,0.83946,-6.26404,2.43713,-11.39407
48.58,0.06241,-0.33714,0.83977,-5.74036,1.24878,-10.99145
48.584,0.06874,-0.34081,0.87547,-4.47144,1.02722,-10.1728
48.588,0.05524,-0.35133,0.92224,-3.7262,1.69189,-9.44809
48.592,0.02846,-0.33554,0.94757,-4.0686,3.20251,-8.61601
48.596,0.00404,-0.32356,0.9893,-4.63257,5.35767,-8.30734
48.6,-0.01244,-0.33806,1.02448,-5.49866,6.14319,-8.44154
48.604,-0.02174,-0.32822,1.0038,-7.63367,6.54602,-9.13941
48.608,-0.02266,-0.32829,0.97336,-9.42627,5.74036,-9.54203
48.612,-0.01015,-0.33134,0.93933,-10.95703,4.81384,-9.77018
48.616,0.00587,-0.31372,0.90881,-11.74255,3.84705,-9.99833
48.62,0.009,-0.3167,0.90446,-11.2793,3.16223,-9.74334
48.624,0.00977,-0.31677,0.90012,-11.42029,2.94067,-9.12599
48.628,0.00954,-0.30525,0.89851,-11.72241,3.04138,-8.66969
48.632,0.00557,-0.32112,0.90614,-11.50085,3.74634,-8.09261
48.636,-0.0032,-0.33218,0.90462,-12.14539,4.53186,-7.38132
48.64,-0.01404,-0.31525,0.91148,-12.76978,4.87427,-6.68345
48.644,-0.02151,-0.33241,0.93788,-12.91077,5.23682,-6.26741
48.648,-0.03357,-0.32715,0.95161,-13.47473,5.33752,-5.91847
48.652,-0.04807,-0.32532,0.96474,-13.61572,5.37781,-5.74401
48.656,-0.05516,-0.32883,0.98152,-14.15955,5.67993,-5.86479
48.66,-0.06088,-0.33394,0.99266,-14.56238,6.30432,-6.36135
48.664,-0.06081,-0.33821,0.98694,-15.79102,7.25098,-6.76397
48.668,-0.05371,-0.34332,0.97374,-17.1405,7.23083,-7.3679
48.672,-0.04478,-0.34103,0.96359,-18.14758,7.02942,-7.64973
48.676,-0.03494,-0.35027,0.96733,-18.73169,6.72729,-7.56921
48.68,-0.02174,-0.36407,0.95787,-19.69849,6.22375,-7.35448
48.684,0.00725,-0.34599,0.93033,-20.66528,5.78064,-7.34106
48.688,0.02419,-0.34424,0.89531,-21.81335,4.87427,-7.34106
48.692,0.03525,-0.29846,0.87608,-22.76001,3.78662,-7.24711
48.696,0.02831,-0.32173,0.8918,-21.99463,2.67883,-7.23369
48.7,0.03326,-0.31273,0.89989,-22.4176,2.49756,-6.71029
48.704,0.0325,-0.32951,0.92781,-22.09534,2.59827,-6.01242
48.708,0.03456,-0.3508,0.94688,-22.51831,3.0011,-5.59638
48.712,0.03929,-0.34439,0.94139,-23.72681,3.50464,-5.09982
48.716,0.02815,-0.35995,0.94589,-24.39148,3.34351,-4.33485
48.72,0.04234,-0.34027,0.93132,-25.74097,2.94067,-4.26774
48.724,0.037,-0.3363,0.90553,-26.46606,2.15515,-4.40195
48.728,0.04509,-0.33058,0.90408,-27.99683,1.3092,-3.89197
48.732,0.04005,-0.31471,0.87601,-28.21838,0.78552,-3.93223
48.736,0.01778,-0.30113,0.87578,-28.64136,0.40283,-3.56987
48.74,0.00626,-0.31036,0.87303,-28.82263,0.04028,-2.49623
48.744,-0.00793,-0.28908,0.87074,-29.24561,0.10071,-1.99967
48.748,-0.02945,-0.3138,0.90149,-27.85583,0.22156,-1.55679
48.752,-0.04913,-0.32913,0.91248,-28.33923,1.10779,-0.99312
48.756,-0.05775,-0.326,0.90752,-29.22546,1.2085,-0.44288
48.76,-0.0499,-0.34233,0.89088,-29.52759,0.60425,-0.30867
48.764,-0.02495,-0.29297,0.88585,-29.58801,0,-0.48314
48.768,-0.03868,-0.39726,0.89302,-28.50037,-1.5509,-0.56366
48.772,-0.01572,-0.28618,0.86967,-30.63538,-1.69189,-0.18789
48.776,-0.028,-0.36942,0.90729,-28.76221,-2.07458,0.34893
48.78,-0.0412,-0.32982,0.89935,-30.19226,-1.47034,0.61735
48.784,-0.03761,-0.32867,0.91759,-29.99084,-0.94666,0.69787
48.788,-0.04585,-0.35561,0.92834,-31.30005,-1.18835,0.9126
48.792,-0.02785,-0.32494,0.91995,-33.05237,-1.7926,0.88576
48.796,-0.03113,-0.34279,0.92827,-33.2135,-2.77954,0.60393
48.8,-0.01915,-0.32516,0.92155,-34.40186,-3.46436,0.96628
48.804,-0.00443,-0.3289,0.91301,-34.94568,-4.37073,1.54337
48.808,0.00946,-0.32219,0.89935,-35.34851,-4.93469,1.8252
48.812,0.02235,-0.31853,0.88097,-35.54993,-5.49866,2.10703
48.816,0.03677,-0.32341,0.8757,-35.30823,-5.88135,2.06677
48.82,0.04654,-0.32745,0.87517,-35.69092,-6.14319,2.30834
48.824,0.05096,-0.34172,0.87265,-35.42908,-6.38489,2.7378
48.828,0.05615,-0.34233,0.87311,-35.4895,-6.84814,3.34172
48.832,0.05699,-0.3566,0.88905,-34.7644,-7.27112,3.85171
48.836,0.0563,-0.36491,0.90797,-34.82483,-7.57324,4.32143
48.84,0.05356,-0.36957,0.92171,-34.50256,-7.61353,4.57642
48.844,0.04761,-0.37788,0.94688,-34.07959,-7.67395,4.54958
48.848,0.03922,-0.38139,0.97366,-34.44214,-7.37183,4.71062
48.852,0.02785,-0.39261,0.99144,-34.82483,-7.04956,5.12666
48.856,0.0193,-0.39169,0.99251,-35.79163,-6.80786,5.0193
48.86,0.01274,-0.39528,0.99548,-36.61743,-6.38489,4.84483
48.864,0.00725,-0.401,0.99449,-37.64465,-6.22375,4.7643
48.868,0.00435,-0.39886,0.9864,-38.59131,-6.18347,4.48247
48.872,0.00229,-0.39665,0.98068,-39.39697,-6.44531,3.94565
48.876,0.00069,-0.38834,0.97694,-39.59839,-6.52588,3.75776
48.88,0.0029,-0.38971,0.97786,-39.53796,-6.44531,3.93223
48.884,0.00427,-0.39185,0.97565,-39.84009,-6.36475,4.21406
48.888,0.00626,-0.38658,0.96771,-40.5249,-6.26404,4.45563
48.892,0.00969,-0.38597,0.9642,-40.88745,-6.30432,4.48247
48.896,0.01328,-0.38414,0.95894,-41.16943,-6.2439,4.45563
48.9,0.01465,-0.37918,0.95749,-41.37085,-6.2439,4.49589
48.904,0.01747,-0.38132,0.9684,-41.33057,-6.06262,4.73746
48.908,0.02106,-0.3817,0.97664,-41.7334,-5.96191,5.0193
48.912,0.02113,-0.382,0.97984,-42.29736,-5.80078,5.19376
48.916,0.02022,-0.3759,0.98274,-42.96204,-5.67993,5.19376
48.92,0.01717,-0.37819,0.99007,-43.50586,-5.49866,5.0193
48.924,-0.00839,-0.32188,1.02463,-44.08997,-5.01526,4.77773
48.928,0.02167,-0.48508,1.06071,-43.32458,-4.00818,4.92535
48.932,0.04066,-0.28114,0.96794,-49.02466,-3.60535,4.88509
48.936,0.01236,-0.41039,1.06621,-44.63379,-4.89441,4.68378
48.94,0.0367,-0.37178,1.02325,-49.16565,-4.61243,4.6972
48.944,0.03471,-0.33981,0.99541,-49.5282,-5.05554,3.55645
48.948,0.03761,-0.37544,1.01959,-49.85046,-4.63257,3.89197
48.952,0.04524,-0.37781,0.99586,-50.8374,-4.16931,4.21406
48.956,0.05348,-0.36018,0.97534,-51.66321,-3.26294,3.97249
48.96,0.04791,-0.39455,0.98347,-51.04889,-2.5882,3.73092
48.968,0.04608,-0.3965,0.96214,-52.08618,-2.0343,3.70408
48.972,0.04257,-0.40009,0.96397,-52.40845,-1.59119,3.61014
48.976,0.03777,-0.42534,0.95337,-52.0459,-1.26892,3.38199
48.98,0.03387,-0.39749,0.92926,-53.31482,-0.60425,3.70408
48.984,0.02609,-0.41962,0.93857,-52.42859,-0.22156,4.01275
48.988,0.02571,-0.40619,0.9269,-52.54944,0.20142,4.46905
48.992,0.02129,-0.40604,0.93521,-51.86462,0.2417,4.38853
48.996,0.01503,-0.4258,0.93994,-52.02576,0.2417,4.48247
49,0.0132,-0.41611,0.92712,-52.93213,0.40283,4.61668
49.4,0.01038,-0.41107,0.92796,-52.60986,0.58411,4.71062
49.8,0.01266,-0.41916,0.94093,-52.69043,0.56396,5.1535
49.12,0.00877,-0.41389,0.94841,-53.13354,0.42297,5.42191
49.16,0.0032,-0.4113,0.96832,-53.03284,0.62439,5.71717
49.2,-0.00587,-0.43045,1.00349,-52.99255,0.52368,5.87821
49.24,-0.00992,-0.43327,1.00716,-53.81836,0.28198,6.30767
49.28,-0.01743,-0.42526,1.01013,-54.93622,0.08057,6.03926
49.36,-0.0106,-0.40878,0.9919,-56.53748,0.04028,5.91847
49.4,-0.01915,-0.41626,0.99808,-56.31592,0.18127,5.86479
49.44,-0.01366,-0.40916,0.99602,-56.67847,0.56396,5.93189
49.48,-0.0016,-0.41313,1.00922,-56.71875,0.64453,5.93189
49.52,-0.0029,-0.42519,0.99937,-56.98059,0.32227,5.81111
49.56,-0.00435,-0.40916,0.97931,-57.8064,0.36255,5.65006
49.6,-0.01045,-0.42305,0.97076,-57.28271,0.84595,5.09982
49.64,-0.00023,-0.40207,0.97473,-57.04102,1.08765,5.14008
49.68,0.0119,-0.42603,1.01662,-55.83252,1.12793,5.05956
49.72,0.02319,-0.44029,1.02646,-56.77917,0.80566,5.03272
49.76,0.02861,-0.42709,1.01479,-57.76611,0.54382,5.0864
49.8,0.02708,-0.44121,1.00952,-57.82654,0.62439,4.95219
49.84,0.03105,-0.44006,1.00174,-58.51135,1.00708,5.16692
49.88,0.01907,-0.45479,1.00632,-58.1488,1.3092,4.97903
49.92,0.0087,-0.46211,0.99648,-58.69263,1.38977,5.1535
49.96,-0.0111,-0.46257,0.99632,-59.02496,1.25885,5.05285
49.104,-0.00816,-0.43762,0.9845,-59.76013,0.74524,4.91193
49.108,-0.00992,-0.45845,0.9967,-58.8739,-0.08057,4.53615
49.112,-0.0106,-0.44662,0.99922,-59.45801,-0.70496,4.73746
49.116,-0.01831,-0.44983,1.00807,-58.73291,-1.04736,4.65694
49.12,-0.02144,-0.45494,1.01227,-58.99475,-1.49048,4.81799
49.124,-0.0206,-0.45044,1.02005,-59.07532,-1.61133,4.80457
49.128,-0.01411,-0.46616,1.01738,-58.79333,-1.85303,4.97903
49.132,-0.00809,-0.44243,1.01982,-58.99475,-1.97388,5.14008
49.136,-0.0061,-0.45067,1.04401,-58.71277,-2.23572,5.12666
49.14,-0.00671,-0.46333,1.05804,-58.71277,-2.63855,4.99245
49.144,-0.01015,-0.45616,1.05476,-59.33716,-2.88025,4.84483
49.148,-0.01488,-0.46364,1.05743,-59.39758,-2.77954,4.77773
49.152,-0.01564,-0.4731,1.05171,-60.18311,-2.43713,5.0193
49.156,-0.02007,-0.46005,1.04012,-61.02905,-2.19543,4.80457
49.16,-0.02525,-0.46829,1.04614,-60.62622,-2.01416,4.6301
49.164,-0.01831,-0.47253,1.06964,-61.11969,-2.33643,4.2409
49.172,-0.00336,-0.47348,1.07101,-62.29797,-2.47742,3.94565
49.176,0.00664,-0.46135,1.06552,-62.70081,-3.10181,3.70408
49.18,0.00801,-0.48103,1.06262,-62.55981,-3.42407,3.73092
49.184,0.01541,-0.47287,1.04713,-63.34534,-3.68591,4.13354
49.188,0.01549,-0.48157,1.04378,-63.00293,-4.00818,3.94565
49.192,0.01709,-0.49438,1.03149,-63.4259,-4.18945,3.93223
49.196,0.02495,-0.47493,1.00906,-63.64746,-4.27002,4.18722
49.2,0.01984,-0.48744,1.01471,-63.02307,-4.14917,4.01275
49.204,0.03677,-0.50293,0.99052,-63.30505,-3.94775,3.91881
49.208,0.04013,-0.45753,0.96939,-63.30505,-4.33044,3.79802
49.212,0.02426,-0.49858,0.9951,-61.49231,-4.83398,3.74434
49.216,0.01778,-0.44899,0.97542,-62.55981,-4.552,3.91881
49.22,0.00633,-0.50232,0.97504,-61.19019,-4.53186,4.05301
49.224,0.00664,-0.44624,0.95612,-62.45911,-4.14917,4.37511
49.228,-0.00198,-0.45242,0.95963,-61.49231,-3.4845,4.84483
49.232,-0.00927,-0.46143,0.95982,-60.02197,-2.36664,4.83812
49.24,-0.02159,-0.48347,0.96634,-58.67249,-2.43713,4.81799
49.244,-0.02953,-0.48317,0.95963,-58.79333,-1.91345,4.42879
49.248,-0.0341,-0.47852,0.93765,-58.59192,-1.69189,4.09328
49.252,-0.03494,-0.4705,0.92361,-57.64526,-1.24878,3.75776
49.256,-0.03593,-0.46783,0.92758,-56.49719,-0.40283,3.59671
49.26,-0.03227,-0.46616,0.93864,-55.59082,0,3.12699
49.264,-0.02464,-0.46913,0.95886,-54.60388,0.06042,2.76464
49.268,-0.02045,-0.47508,0.96855,-54.42261,0.04028,2.49623
49.272,-0.01717,-0.4631,0.95627,-54.76501,0.22156,2.32176
49.276,-0.01999,-0.46227,0.93376,-54.24133,0.64453,2.10703
49.28,-0.02396,-0.45517,0.93918,-53.13354,1.49048,2.12045
49.284,-0.01862,-0.45654,0.96825,-52.22717,2.276,1.90572
49.288,-0.00046,-0.47699,0.99442,-52.00562,2.29614,1.83862
49.292,0.00999,-0.46066,0.98503,-52.40845,2.17529,1.98625
49.296,0.00793,-0.47447,0.98984,-51.8042,2.01416,2.10703
49.3,0.0008,-0.47626,0.96409,-51.90491,2.96082,1.99967
49.308,-0.00557,-0.4689,0.94597,-50.93811,3.7262,2.3486
49.312,-0.01717,-0.47279,0.94437,-50.05188,4.20959,2.29492
49.316,-0.02937,-0.46638,0.93636,-49.5282,4.552,2.10703
49.32,-0.03639,-0.46654,0.93384,-49.14551,4.83398,1.83862
49.324,-0.02991,-0.45807,0.93513,-48.48083,5.09583,1.38232
49.328,-0.01831,-0.45723,0.95802,-46.97021,4.67285,0.93944
49.332,-0.0058,-0.46547,0.99579,-46.02356,4.7937,0.61735
49.336,0.00328,-0.50278,1.00716,-45.74158,4.73328,0.48314
49.34,0.00862,-0.43381,1.00708,-46.34583,5.07568,0.28183
49.344,0.01274,-0.4657,1.01044,-45.52002,5.19653,0.28183
49.348,0.01579,-0.46928,1.00945,-45.92285,5.70007,0.46972
49.352,0.02426,-0.44571,0.99419,-46.40625,6.04248,0.61735
49.356,0.0193,-0.4525,0.99648,-45.60059,5.88135,0.49656
49.36,0.02144,-0.45746,1.00426,-45.2179,5.90149,0.49656
49.364,0.00679,-0.44014,0.98305,-45.25818,6.0022,0.41604
49.368,-0.00187,-0.4427,0.95924,-44.69421,5.88135,0.14763
49.376,-0.01038,-0.43907,0.95779,-43.38501,5.92163,0.02684
49.38,-0.00832,-0.43488,0.95352,-43.10303,5.96191,-0.17447
