time,mag
53.97952,1.400605
53.99966,1.394938
54.0198,1.401449
54.03994,1.4083
54.06008,1.4083
54.08022,1.4083
54.10036,1.38494
54.12051,1.342858
54.14065,1.291213
54.16079,1.257822
54.18093,1.244804
54.20107,1.235395
54.22121,1.228619
54.24136,1.215394
54.2615,1.215394
54.28164,1.194448
54.30178,1.166004
54.32192,1.138811
54.34206,1.113321
54.36221,1.066525
54.38235,1.01968
54.40249,1.01968
54.42263,1.006431
54.44277,0.9872414
54.46291,0.9872414
54.48306,0.9726926
54.5032,0.9298545
54.52334,0.8932622
54.54348,0.8618184
54.56362,0.8549627
54.58376,0.8722989
54.6039,0.8328623
54.62405,0.8255652
54.64419,0.8255652
54.66433,0.8036471
54.68447,0.8116869
54.70461,0.8116869
54.72475,0.8008314
54.7449,0.8318148
54.76504,0.8449765
54.78518,0.8318148
54.80532,0.8449765
54.82546,0.882198
54.8456,0.9050714
54.86575,0.8815438
54.88589,0.8815438
54.90603,0.8515748
54.92617,0.937612
54.94631,0.9844437
54.96645,0.9870957
54.9866,0.8619363
55.00674,0.8285265
55.02688,0.9205179
55.04702,0.9662287
55.06716,0.9662287
55.0873,0.8903606
55.10744,0.8475465
55.12759,0.7919019
55.14773,0.7919019
55.16787,0.7759144
55.18801,0.7857588
55.20815,0.855505
55.22829,0.9206384
55.24844,0.9372284
55.26858,0.9372284
55.28872,0.9418742
55.30886,1.010706
55.329,1.064391
55.34914,1.096928
55.36929,1.124966
55.38943,1.124966
55.40957,1.177232
55.42971,1.250976
55.44985,1.177232
55.46999,1.250976
55.49014,1.309633
55.51028,1.309633
55.53042,1.335867
55.55056,1.341041
55.5707,1.34969
55.59084,1.365542
55.61098,1.377076
55.63113,1.361896
55.65127,1.336029
55.67141,1.317504
55.69155,1.317504
55.71169,1.306451
55.73183,1.305868
55.75198,1.293172
55.77212,1.263786
55.79226,1.225538
55.8124,1.201842
55.83254,1.184194
55.85268,1.184194
55.87283,1.148718
55.89297,1.148718
55.91311,1.130196
55.93325,1.106753
55.95339,1.087337
55.97353,1.073329
55.99368,1.05204
56.01382,1.029684
56.03396,1.019863
56.0541,1.02346
56.07424,1.02346
56.09438,1.012459
56.11452,1.012459
56.13467,0.9811754
56.15481,0.969707
56.17495,0.9917052
56.19509,0.9917052
56.21523,1.017183
56.23537,0.9917039
56.25552,0.9359249
56.27566,0.9087989
56.2958,0.9087989
56.31594,0.896287
56.33608,0.8856857
56.35622,0.8971201
56.37637,0.8672715
56.39651,0.8179566
56.41665,0.798888
56.43679,0.802578
56.45693,0.8123084
56.47707,0.8123084
56.49722,0.8186134
56.51736,0.8186134
56.5375,0.8578516
56.55764,0.8915142
56.57778,0.9178463
56.59792,0.9178463
56.61806,0.922938
56.63821,0.9369778
56.65835,0.9817222
56.67849,1.043565
56.69863,1.043565
56.71877,1.091954
56.73891,1.136974
56.75906,1.181032
56.7792,1.236856
56.79934,1.209491
56.81948,1.164782
56.83962,1.164782
56.85976,1.161122
56.87991,1.181131
56.90005,1.181131
56.92019,1.201905
56.94033,1.207591
56.96047,1.213174
56.98061,1.235998
57.00076,1.250139
57.0209,1.272044
57.04104,1.329258
57.06118,1.363623
57.08132,1.363623
57.10146,1.318293
57.1216,1.279627
57.14175,1.268993
57.16189,1.245899
57.18203,1.245899
57.20217,1.242202
57.22231,1.258173
57.24245,1.263884
57.2626,1.269905
57.28274,1.269905
57.30288,1.283669
57.32302,1.289509
57.34316,1.27019
57.3633,1.254139
57.38345,1.246232
57.40359,1.232543
57.42373,1.205864
57.44387,1.175305
57.46401,1.175305
57.48415,1.142022
57.5043,1.142022
57.52444,1.113767
57.54458,1.078401
57.56472,1.113767
57.58486,1.078401
57.605,1.051056
57.62514,1.035477
57.64529,1.014195
57.66543,0.9844173
57.68557,0.9546726
57.70571,0.9546726
57.72585,0.9132382
57.74599,0.8853061
57.76614,0.8573731
57.78628,0.825538
57.80642,0.8076052
57.82656,0.8025527
57.8467,0.8025527
57.86684,0.7901008
57.88699,0.7718225
57.90713,0.7718225
57.92727,0.7356705
57.94741,0.7085396
57.96755,0.7137024
57.98769,0.7393366
58.00784,0.7434081
58.02798,0.7145548
58.04812,0.6948434
58.06826,0.7193354
58.0884,0.7193354
58.10854,0.7473074
58.12868,0.7513721
58.14883,0.7537522
58.16897,0.7639837
58.18911,0.7700684
58.20925,0.770689
58.22939,0.770689
58.24953,0.7797149
58.26968,0.8093277
58.28982,0.8093277
58.30996,0.8513748
58.3301,0.8871935
58.35024,0.8985288
58.37038,0.9178239
58.39053,0.9473777
58.41067,0.9804474
58.43081,1.009007
58.45095,1.052129
58.47109,1.052129
58.49123,1.095651
58.51138,1.147281
58.53152,1.189641
58.55166,1.189641
58.5718,1.219355
58.59194,1.236846
58.61208,1.262781
58.63223,1.287036
58.65237,1.307626
58.67251,1.307626
58.69265,1.339086
58.71279,1.354411
58.73293,1.363559
58.75307,1.37935
58.77322,1.391711
58.79336,1.396411
58.8135,1.39853
58.83364,1.397929
58.85378,1.397929
58.87392,1.397929
58.89407,1.403127
58.91421,1.416506
58.93435,1.416858
58.95449,1.419185
58.97463,1.392483
58.99477,1.351525
59.01492,1.348419
59.03506,1.356522
59.0552,1.356522
59.07534,1.332747
59.09548,1.288298
59.11562,1.24011
59.13577,1.19917
59.15591,1.19917
59.17605,1.166294
59.19619,1.130259
59.21633,1.166294
59.23647,1.130259
59.25661,1.086834
59.27676,1.030388
59.2969,1.030388
59.31704,1.003525
59.33718,0.9581833
59.35732,0.9215636
59.37746,1.00748
59.39761,1.179611
59.41775,1.177881
59.43789,1.050377
59.45803,0.994963
59.47817,0.994963
59.49831,0.9727567
59.51846,0.9226749
59.5386,0.8705291
59.55874,0.8705291
59.57888,0.8537985
59.59902,0.85902
59.61916,0.8574917
59.63931,0.8516054
59.65945,0.8340362
59.67959,0.8340362
59.69973,0.8006318
59.71987,0.7660068
59.74001,0.7339151
59.76015,0.7044501
59.7803,0.7031313
59.80044,0.7297367
59.82058,0.7465375
59.84072,0.7679592
59.86086,0.7679592
59.881,0.7950132
59.90115,0.8293263
59.92129,0.8592302
59.94143,0.8813204
59.96157,0.8813204
59.98171,0.9017683
60.00185,0.9162443
60.022,0.9335222
60.04214,0.95772
60.06228,0.95772
60.08242,0.9756124
60.10256,1.020827
60.1227,1.044688
60.14285,1.061351
60.16299,1.109474
60.18313,1.175287
60.20327,1.175287
60.22341,1.228572
60.24355,1.279272
60.26369,1.228572
60.28384,1.279272
60.30398,1.228572
60.32412,1.279272
60.34426,1.311035
60.3644,1.333038
60.38454,1.330917
60.40469,1.333038
60.42483,1.330917
60.44497,1.321444
60.46511,1.310861
60.48525,1.299646
60.50539,1.286279
60.52554,1.293489
60.54568,1.293489
60.56582,1.292555
60.58596,1.284701
60.6061,1.305834
60.62624,1.305834
60.64639,1.346564
60.66653,1.362439
60.68667,1.346564
60.70681,1.362439
60.72695,1.375732
60.74709,1.395049
60.76721,1.363525
60.78733,1.363525
60.80747,1.306272
60.82761,1.295504
60.84776,1.302414
60.8679,1.315807
60.88804,1.300572
60.90818,1.244531
60.92832,1.186165
60.94846,1.186165
60.96861,1.121754
60.98875,1.121754
61.00889,1.090283
61.02903,1.09984
61.04917,1.130236
61.06931,1.140655
61.08945,1.140655
61.1096,1.127398
61.12974,1.091059
61.14988,1.127398
61.17002,1.091059
61.19016,1.034547
61.2103,1.034547
61.23045,0.9700507
61.25059,0.9123726
61.27073,0.8794822
61.29087,0.8457394
61.31101,0.8006756
61.33115,0.7566319
61.3513,0.7336298
61.37144,0.7308325
61.39158,0.7308325
61.41172,0.7308325
61.43186,0.7411229
61.452,0.7579281
61.47215,0.7767706
61.49229,0.7846928
61.51243,0.7786399
61.53257,0.7802409
61.55271,0.8062366
61.57285,0.8288534
61.59299,0.8288534
61.61314,0.834365
61.63328,0.8318136
61.65342,0.8436782
61.67356,0.850807
61.6937,0.861061
61.71384,0.8807813
61.73399,0.8807813
61.75413,0.8899003
61.77427,0.9051388
61.79441,0.9051388
61.81455,0.9500571
61.83469,0.980747
61.85484,1.007115
61.87498,1.007115
61.89512,1.035929
61.91526,1.077111
61.9354,1.107411
61.95554,1.129418
61.97569,1.138868
61.99583,1.138868
62.01597,1.145352
62.03611,1.184002
62.05625,1.191512
62.07639,1.188878
62.09653,1.213481
62.11668,1.194674
62.13682,1.194674
62.15696,1.177413
62.1771,1.197643
62.19724,1.197643
62.21738,1.196462
62.23753,1.240324
62.25767,1.305125
62.27781,1.365992
62.29795,1.440701
62.31809,1.49407
62.33823,1.392221
62.35838,1.162056
62.37852,1.162056
62.39866,1.162056
62.4188,0.9781299
62.43894,0.9395667
62.45908,0.9781299
62.47923,0.9395667
62.49937,1.039621
62.51951,1.195128
62.53965,1.311919
62.55979,1.343663
62.57993,1.310708
62.60007,1.270942
62.62022,1.270942
62.64036,1.220468
62.6605,1.16712
62.68064,1.125207
62.70078,1.106172
62.72092,1.086827
62.74107,1.051982
62.76121,1.007279
62.78135,0.9714274
62.80149,0.9714274
62.82163,0.9714274
62.84177,0.9477829
62.86192,0.9428879
62.88206,0.94195
62.9022,0.9309028
62.92234,0.9112161
62.94248,0.9072959
62.96262,0.9178622
62.98277,0.9153968
63.00291,0.9153968
63.02305,0.887008
63.04319,0.8503107
63.06333,0.8206798
63.08347,0.8028383
63.10361,0.7862934
63.12376,0.7616613
63.1439,0.7521586
63.16404,0.7517043
63.18418,0.7517043
63.20432,0.7517043
63.22446,0.7472333
63.24461,0.7420462
63.26475,0.7454404
63.28489,0.7545681
63.30503,0.7634681
63.32517,0.785166
63.34531,0.8208566
63.36546,0.8484559
63.3856,0.8484559
63.40574,0.8635141
63.42588,0.8792592
63.44602,0.896381
63.46616,0.9064385
63.48631,0.9064385
63.50645,0.9126282
63.52659,0.9342114
63.54673,0.9742343
63.56687,0.994522
63.58701,0.994522
63.60715,0.9753952
63.6273,0.975346
63.64744,1.006139
63.66758,1.049235
63.68772,1.090544
63.70786,1.134333
63.728,1.146746
63.74815,1.146746
63.76829,1.129979
63.78843,1.140067
63.80857,1.140067
63.82871,1.195607
63.84885,1.222906
63.869,1.195607
63.88914,1.222906
63.90928,1.268986
63.92942,1.323422
63.94956,1.319452
63.9697,1.319452
63.98985,1.267099
64.00999,1.222586
64.03013,1.222586
64.05027,1.181571
64.07041,1.18353
64.09055,1.185711
64.11069,1.167612
64.13084,1.167612
64.15098,1.162303
64.17112,1.169866
64.19126,1.162303
64.2114,1.169866
64.23154,1.179366
64.25169,1.195999
64.27183,1.195999
64.29197,1.253823
64.31211,1.334156
64.33225,1.399575
64.35239,1.397065
64.37254,1.374381
64.39268,1.370034
64.41282,1.3643
64.43296,1.336272
64.4531,1.336272
64.47324,1.318591
64.49339,1.290357
64.51353,1.248042
64.53367,1.18195
64.55381,1.094703
64.57395,1.094703
64.59409,1.016186
64.61423,0.9516551
64.63438,0.9028906
64.65452,0.9028906
64.67466,0.856802
64.6948,0.8182961
64.71494,0.8009377
64.73508,0.7716123
64.75523,0.7357602
64.77537,0.7142704
64.79551,0.7266383
64.81565,0.759891
64.83579,0.759891
64.85593,0.7822026
64.87608,0.806161
64.89622,0.8238155
64.91636,0.8238155
64.9365,0.8334708
64.95664,0.8507497
64.97678,0.88011
64.99693,0.8972476
65.01707,0.9001606
65.03721,0.9001606
65.05735,0.9153477
65.07749,0.9455728
65.09763,0.958903
65.11777,0.9465904
65.13792,0.9250081
65.15806,0.9086652
65.1782,0.9397092
65.19834,0.9846605
65.21848,0.9846605
65.23862,0.9846605
65.25877,1.004416
65.27891,1.023707
65.29905,1.059697
65.31919,1.081482
65.33933,1.096998
65.35947,1.103806
65.37962,1.11733
65.39976,1.138134
65.4199,1.138134
65.44004,1.135642
65.46018,1.132033
65.48032,1.148734
65.50047,1.164638
65.52061,1.166742
65.54075,1.166742
65.56089,1.167623
65.58103,1.151781
65.60117,1.167623
65.62132,1.151781
65.64146,1.135653
65.6616,1.135653
65.68174,1.135117
65.70188,1.124346
65.72202,1.120301
65.74216,1.124538
65.76231,1.139605
65.78245,1.149976
65.80259,1.162255
65.82273,1.185298
65.84287,1.185298
65.86301,1.185298
65.88316,1.198245
65.9033,1.1924
65.92344,1.198245
65.94358,1.1924
65.96372,1.194194
65.98386,1.189945
66.00401,1.177298
66.02415,1.168813
66.04429,1.168877
66.06443,1.168813
66.08457,1.168877
66.10471,1.168837
66.12486,1.168837
66.145,1.135826
66.16514,1.120459
66.18528,1.101746
66.20542,1.081101
66.22556,1.066819
66.2457,1.060056
66.26585,1.041117
66.28599,1.005768
66.30613,1.005768
66.32627,1.005768
66.34641,0.9867543
66.36655,0.9724858
66.3867,0.9867543
66.40684,0.9724858
66.42698,0.9484408
66.44712,0.9250886
66.46726,0.8944451
66.4874,0.8538715
66.50755,0.8663731
66.52769,0.8663731
66.54783,0.8986589
66.56797,0.884495
66.58811,0.8564266
66.60825,0.8513728
66.6284,0.8419139
66.64854,0.8275654
66.66868,0.8176901
66.68882,0.8085616
66.70896,0.8085616
66.7291,0.8085616
66.74924,0.8028546
66.76939,0.7989167
66.78953,0.79835
66.80967,0.7913507
66.82981,0.7953192
66.84995,0.8161818
66.87009,0.8442272
66.89024,0.8484812
66.91038,0.8484812
66.93052,0.8529062
66.95066,0.8610528
66.9708,0.8766459
66.99094,0.8766459
67.01109,0.8976309
67.03123,0.9214245
67.05137,0.8976309
67.07151,0.9214245
67.09165,0.962956
67.11179,1.009776
67.13194,1.032285
67.15208,1.032285
67.17222,1.053194
67.19236,1.078319
67.2125,1.098793
67.23264,1.107844
67.25278,1.099083
67.27293,1.084934
67.29307,1.087848
67.31321,1.106852
67.33335,1.106852
67.35349,1.137834
67.37363,1.137834
67.39378,1.183664
67.41392,1.228411
67.43406,1.262121
67.4542,1.26563
67.47434,1.262121
67.49448,1.26563
67.51463,1.246238
67.53477,1.222078
67.55491,1.238798
67.57505,1.238798
67.59519,1.297873
67.61533,1.291558
67.63548,1.260405
67.65562,1.272175
67.67576,1.28784
67.6959,1.253761
67.71604,1.23252
67.73618,1.25909
67.75632,1.25909
67.77647,1.25909
67.79661,1.275894
67.81675,1.247004
67.83689,1.203931
67.85703,1.247004
67.87717,1.203931
67.89732,1.165752
67.91746,1.149153
67.9376,1.158951
67.95774,1.179539
67.97788,1.205809
67.99802,1.205809
68.01817,1.214249
68.03831,1.197143
68.05845,1.157322
68.07859,1.097484
68.09873,1.030538
68.11887,0.9753265
68.13902,0.9289858
68.15916,0.9289858
68.1793,0.8691819
68.19944,0.8691819
68.21958,0.8240873
68.23972,0.8156422
68.25986,0.8107103
68.28001,0.7976984
68.30015,0.7865039
68.32029,0.7789508
68.34043,0.7815779
68.36057,0.7919309
68.38071,0.7919309
68.40086,0.7919309
68.421,0.8064186
68.44114,0.8292425
68.46128,0.8389545
68.48142,0.8366146
68.50156,0.8366146
68.52171,0.8588227
68.54185,0.8963914
68.56199,0.9125929
68.58213,0.9191186
68.60227,0.9449549
68.62241,0.9449549
68.64256,0.9705057
68.6627,0.9830004
68.68284,0.9832118
68.70298,0.9743624
68.72312,0.9752756
68.74326,0.9966606
68.7634,1.017735
68.78355,1.017735
68.80369,1.015007
68.82383,1.015007
68.84397,1.016518
68.86411,1.019925
68.88425,1.032508
68.9044,1.053129
68.92454,1.07288
68.94468,1.087647
68.96482,1.104564
68.98496,1.104564
69.0051,1.152239
69.02525,1.19754
69.04539,1.206103
69.06553,1.19267
69.08567,1.195838
69.10581,1.192305
69.12595,1.180779
69.1461,1.180779
69.16624,1.176245
69.18638,1.176245
69.20652,1.193281
69.22666,1.206879
69.2468,1.196708
69.26694,1.177041
69.28709,1.164955
69.30723,1.172726
69.32737,1.20456
69.34751,1.225068
69.36765,1.225068
69.38779,1.224339
69.40794,1.215407
69.42808,1.181423
69.44822,1.142039
69.46836,1.142039
69.4885,1.119754
69.50864,1.101244
69.52879,1.089364
69.54893,1.089364
69.56907,1.092358
69.58921,1.092358
69.60935,1.089823
69.62949,1.07263
69.64964,1.043421
69.66978,1.018045
69.68992,1.007103
69.71006,0.9880532
69.7302,0.9662579
69.75034,0.9662579
69.77048,0.948846
69.79063,0.9403349
69.81077,0.916787
69.83091,0.916787
69.85105,0.8881826
69.87119,0.8750085
69.89133,0.8739491
69.91148,0.872536
69.93162,0.8663793
69.95176,0.8540847
69.9719,0.8540847
69.99204,0.8332893
70.01218,0.8178867
70.03233,0.8209769
70.05247,0.8174461
70.07261,0.8041304
70.09275,0.7959455
70.11289,0.7959455
70.13303,0.7965946
70.15318,0.7993942
70.17332,0.7993942
70.19346,0.8141732
70.2136,0.8240759
70.23374,0.8270899
70.25388,0.8502731
70.27402,0.8653339
70.29417,0.8784851
70.31431,0.9135675
70.33445,0.9331936
70.35459,0.9331936
70.37473,0.9488787
70.39487,0.9585481
70.41502,0.9831036
70.43516,0.9831036
70.4553,1.006602
70.47544,1.015471
70.49558,1.004274
70.51572,1.015471
70.53587,1.004274
70.55601,0.9889201
70.57615,1.014933
70.59629,1.014933
70.61643,1.047651
70.63657,1.108216
70.65672,1.154687
70.67686,1.17063
70.697,1.176144
70.71714,1.190915
70.73728,1.203268
70.75742,1.208262
70.77757,1.208262
70.79771,1.205409
70.81785,1.213684
70.83799,1.213684
70.85813,1.224291
70.87827,1.2371
70.89841,1.245452
70.91856,1.247329
70.9387,1.230661
70.95884,1.203906
70.97898,1.203906
70.99912,1.130072
71.01926,1.068094
71.03941,1.057513
71.05955,1.09434
71.07969,1.103257
71.09983,1.103257
71.11997,1.048737
71.14011,1.025168
71.16026,1.099407
71.1804,1.099407
71.20054,1.235222
71.22068,1.345613
71.24082,1.380402
71.26096,1.380527
71.28111,1.364363
71.30125,1.31832
71.32139,1.237679
71.34153,1.237679
71.36167,1.150597
71.38181,1.086047
71.40195,1.026371
71.4221,1.026371
71.44224,0.9654783
71.46238,0.926799
71.48252,0.9049346
71.50266,0.8941115
71.5228,0.8880193
71.54295,0.8880193
71.56309,0.8769243
71.58323,0.8646929
71.60337,0.8596997
71.62351,0.845145
71.64365,0.8321582
71.6638,0.8207409
71.68394,0.8191752
71.70408,0.8293966
71.72422,0.8293966
71.74436,0.8428704
71.7645,0.8400911
71.78465,0.8400911
71.80479,0.855763
71.82493,0.8655059
71.84507,0.8627223
71.86521,0.8574852
71.88535,0.8755603
71.90549,0.8969886
71.92564,0.8969886
71.94578,0.9193316
71.96592,0.9428666
71.98606,0.9506585
72.0062,0.9636751
72.02634,1.007536
72.04649,1.098612
72.06663,1.153502
72.08677,1.176157
72.10691,1.176157
72.12705,1.062564
72.14719,1.062564
72.16734,0.9424424
72.18748,0.9210463
72.20762,0.9936913
72.22776,1.08345
72.2479,1.149699
72.26804,1.151478
72.28819,1.150565
72.30833,1.150565
72.32847,1.218599
72.34861,1.314023
72.36875,1.382526
72.38889,1.379389
72.40903,1.296757
72.42918,1.183587
72.44932,1.117941
72.46946,1.117941
72.4896,1.070857
72.50974,1.070857
72.52988,1.028776
72.55003,0.9953308
72.57017,0.9795598
72.59031,0.9755632
72.61045,0.9987046
72.63059,1.038575
72.65073,1.091589
72.67088,1.158935
72.69102,1.158935
72.71116,1.187697
72.7313,1.183744
72.75144,1.189208
72.77158,1.185075
72.79173,1.159372
72.81187,1.147365
72.83201,1.147365
72.85215,1.147709
72.87229,1.145786
72.89243,1.145786
72.91257,1.125467
72.93272,1.088121
72.95286,1.047218
72.973,1.01511
72.99314,0.9775408
73.01328,0.94231
73.03342,0.9208801
73.05357,0.9094121
73.07371,0.9094121
73.09385,0.9045958
73.11399,0.9045958
73.13413,0.8850308
73.15427,0.8789816
73.17442,0.8806219
73.19456,0.8773729
73.2147,0.8750501
73.23484,0.8648182
73.25498,0.8411651
73.27512,0.8411651
73.29527,0.8257324
73.31541,0.8255357
73.33556,0.8069773
73.3557,0.7866431
73.37584,0.7793033
73.39598,0.7828841
73.41612,0.793369
73.43626,0.793369
73.45641,0.8056012
73.47655,0.8056012
73.49669,0.820147
73.51683,0.862114
73.53697,0.8962634
73.55711,0.862114
73.57726,0.8962634
73.5974,0.9091763
73.61754,0.9136839
73.63768,0.9246159
73.65782,0.9414138
73.67796,0.967649
73.6981,0.967649
73.71825,0.9885547
73.73839,0.9885547
73.75853,1.010921
73.77867,1.024278
73.79881,1.036977
73.81895,1.036977
73.8391,1.037464
73.85924,1.043891
73.87938,1.063769
73.89952,1.079626
73.91966,1.079626
73.9398,1.102613
73.95995,1.122834
73.98009,1.137953
74.00023,1.131586
74.02037,1.126127
74.04051,1.152179
74.06065,1.201186
74.0808,1.256511
74.10094,1.256511
74.12108,1.31542
74.14122,1.302162
74.16136,1.302162
74.1815,1.237199
74.20164,1.148479
74.22179,1.061107
74.24193,0.9723743
74.26207,0.9723743
74.28221,0.9273574
74.30235,0.9544115
74.32249,0.9544115
74.34264,1.001218
74.36278,1.014931
74.38292,1.02522
74.40306,1.055027
74.4232,1.113303
74.44334,1.18536
74.46349,1.240555
74.48363,1.264
74.50377,1.264
74.52391,1.281858
74.54405,1.305687
74.56419,1.305687
74.58434,1.31195
74.60448,1.270414
74.62462,1.196022
74.64476,1.154119
74.6649,1.145268
74.68504,1.104858
74.70518,1.104858
74.72533,1.04424
74.74547,1.009808
74.76561,1.002116
74.78575,0.9967583
74.80589,0.9741997
74.82603,0.9741997
74.84618,0.9488464
74.86632,0.9368036
74.88646,0.9537277
74.9066,0.9537277
74.92674,0.9699365
74.94688,0.9723378
74.96703,0.959417
74.98717,0.9535214
75.00731,0.9422058
75.02745,0.8931867
75.04759,0.8106557
75.06773,0.7600188
75.08788,0.7600188
75.10802,0.7595136
75.12816,0.795775
75.1483,0.795775
75.16844,0.8521518
75.18858,0.8880271
75.20872,0.8521518
75.22887,0.8880271
75.24901,0.8931717
75.26915,0.8680878
75.28929,0.865815
75.30943,0.865815
75.32957,0.8807313
75.34972,0.888951
75.36986,0.8990163
75.39,0.9282193
75.41014,0.9762648
75.43028,1.021984
75.45042,1.056229
75.47057,1.09153
75.49071,1.09153
75.51085,1.128266
75.53099,1.128266
75.55113,1.050451
75.57127,0.9207683
75.59142,0.8484509
75.61156,0.8484509
75.6317,0.8495985
75.65184,0.8902625
75.67198,0.9593905
75.69212,1.030683
75.71227,1.030683
75.73241,1.090275
75.75255,1.14449
75.77269,1.161387
75.79283,1.147445
75.81297,1.111016
75.83311,1.059322
75.85326,1.020134
75.8734,1.020134
75.89354,1.00867
75.91368,1.00867
75.93382,1.009366
75.95396,1.010611
75.97411,1.031186
75.99425,1.057584
76.01439,1.08693
76.03453,1.057584
76.05467,1.08693
76.07481,1.112721
76.09496,1.147227
76.1151,1.164536
76.13524,1.164536
76.15538,1.165639
76.17552,1.151766
76.19566,1.130882
76.21581,1.107668
76.23595,1.088478
76.25609,1.073174
76.27623,1.065934
76.29637,1.066271
76.31651,1.066271
76.33665,1.066271
76.3568,1.044502
76.37694,1.023546
76.39708,1.014205
76.41722,1.004689
76.43736,1.006125
76.4575,1.018812
76.47765,1.017682
76.49779,1.022601
76.51793,1.022601
76.53807,1.030873
76.55821,1.027412
76.57835,1.008932
76.5985,0.9873757
76.61864,0.9873757
76.63878,0.9571487
76.65892,0.9333414
76.67906,0.9316983
76.6992,0.9298754
76.71935,0.9298754
76.73949,0.9128152
76.75963,0.9014481
76.77977,0.9045426
76.79991,0.9005014
76.82005,0.8906424
76.84019,0.8950089
76.86034,0.9076707
76.88048,0.9153778
76.90062,0.9153778
76.92076,0.9153778
76.9409,0.9298821
76.96104,0.9424542
76.98119,0.9610001
77.00133,0.9690189
77.02147,0.9576491
77.04161,0.9383582
77.06175,0.9282156
77.08189,0.9300145
77.10204,0.9300145
77.12218,0.9237531
77.14232,0.9247369
77.16246,0.9326562
77.1826,0.9513469
77.20274,0.9609988
77.22289,0.9777387
77.24303,0.9777387
77.26317,1.017644
77.28331,1.04826
77.30345,1.04826
77.32359,1.056936
77.34373,1.047231
77.36388,1.029338
77.38402,1.008336
77.40416,0.9910735
77.4243,0.9892451
77.44444,1.006077
77.46458,1.024813
77.48473,1.024813
77.50487,1.028705
77.52501,1.053777
77.54515,1.077415
77.56529,1.077415
77.58543,1.060729
77.60558,1.040511
77.62572,1.030896
77.64586,1.040511
77.666,1.030896
77.68614,1.030845
77.70628,1.042036
77.72643,1.042036
77.74657,1.080848
77.76671,1.10971
77.78685,1.126447
77.80699,1.15539
77.82713,1.181623
77.84727,1.182099
77.86742,1.166432
77.88756,1.157402
77.9077,1.157402
77.92784,1.157402
77.94798,1.157294
77.96812,1.173368
77.98827,1.18769
78.00841,1.188248
78.02855,1.174309
78.04869,1.147355
78.06883,1.108942
78.08897,1.073709
78.10912,1.073709
78.12926,1.020378
78.1494,0.982913
78.16954,0.9738587
78.18968,0.9958336
78.20982,1.025317
78.22997,1.025317
78.25011,1.052437
78.27025,1.077043
78.29039,1.069407
78.31053,1.069407
78.33067,1.069407
78.35081,1.012362
78.37096,0.9444001
78.3911,0.8986757
78.41124,0.8767861
78.43138,0.8950698
78.45152,0.9218131
78.47166,0.9269952
78.49181,0.9327788
78.51195,0.9327788
78.53209,0.9548346
78.55223,0.9738567
78.57237,0.9908316
78.59251,0.9908316
78.61266,0.9788817
78.6328,0.9320461
78.65294,0.8816154
78.67308,0.857398
78.69322,0.8361329
78.71336,0.8361329
78.73351,0.8168903
78.75365,0.8135724
78.77379,0.8459393
78.79393,0.8135724
78.81407,0.8459393
78.83421,0.880911
78.85435,0.9171218
78.8745,0.9601908
78.89464,0.9831392
78.91478,0.9831392
78.93492,0.9791898
78.95506,0.9791898
78.9752,0.9900743
78.99535,0.989136
79.01549,0.95653
79.03563,0.941361
79.05577,0.9618405
79.07591,0.9874022
79.09605,1.003782
79.1162,1.003782
79.13634,1.027299
79.15648,1.049362
79.17662,1.060086
79.19676,1.032918
79.2169,1.003997
79.23705,0.9776483
79.25719,0.9473752
79.27733,0.9516578
79.29747,0.9516578
79.31761,0.9516578
79.33775,0.971115
79.35789,0.9740915
79.37804,0.9969499
79.39818,1.039484
79.41832,1.069332
79.43846,1.039484
79.4586,1.069332
79.47874,1.085682
79.49889,1.071844
79.51903,1.037076
79.53917,1.037076
79.55931,1.015091
79.57945,1.006127
79.59959,1.000594
79.61974,1.011859
79.63988,1.024446
79.66002,1.015825
79.68016,1.021115
79.7003,1.031769
79.72044,1.031769
79.74059,1.03667
79.76073,1.03667
79.78087,1.024813
79.80101,1.017416
79.82115,1.022511
79.84129,1.035987
79.86143,1.066494
79.88158,1.09371
79.90172,1.104523
79.92186,1.104523
79.942,1.132887
79.96214,1.148246
79.98228,1.148246
80.00243,1.12093
80.02257,1.09564
80.04271,1.089591
80.06285,1.081067
80.08299,1.081067
80.10313,1.07247
80.12328,1.059609
80.14342,1.059609
80.16356,1.034081
80.1837,1.010117
80.20384,0.9987999
80.22398,0.9894266
80.24413,0.9835243
80.26427,0.9887476
80.28441,0.9968027
80.30455,1.002113
80.32469,1.002113
80.34483,0.9929852
80.36497,0.9825796
80.38512,0.9825796
80.40526,0.983367
80.4254,0.9868261
80.44554,0.983367
80.46568,0.9868261
80.48582,0.9807566
80.50597,0.9640276
80.52611,0.9599594
80.54625,0.9678639
80.56639,0.9678639
80.58653,0.9633909
80.60667,0.9429986
80.62682,0.923628
80.64696,0.9132517
80.6671,0.9175228
80.68724,0.921755
80.70738,0.911656
80.72752,0.911656
80.74767,0.9078671
80.76781,0.9031211
80.78795,0.9031211
80.80809,0.8963327
80.82823,0.8958357
80.84837,0.8971171
80.86852,0.9020598
80.88866,0.9187574
80.9088,0.9470715
80.92894,0.9724883
80.94908,0.9724883
80.96922,0.9763875
80.98936,0.9783144
81.00951,0.9845034
81.02965,0.9940623
81.04979,0.9940623
81.06993,1.001819
81.09007,1.008071
81.11021,1.007591
