time,mag,fwd,gyro,hasGyro
8.023743,0.3284652,0.1071292,0,False
8.043788,0.3284652,0.09376498,0,False
8.063832,0.9700695,0.2835338,0,False
8.083827,1.260304,-0.03450913,0,False
8.103822,0.9040868,0.05250021,0,False
8.123812,0.8040957,0.0742902,0,False
8.143806,0.8919092,0.01851843,0,False
8.163801,0.8919092,0.02542776,0,False
8.183802,0.90076,0.009411654,0,False
8.203796,0.9536102,-6.677947E-05,0,False
8.223791,0.9172314,-0.1356034,0,False
8.243786,1.036935,-0.03534389,0,False
8.263781,1.072265,-0.04198754,0,False
8.283775,1.176307,0.1909811,0,False
8.30377,1.176307,0.1933949,0,False
8.323766,1.101109,0.1037183,0,False
8.34376,1.072282,0.03598523,0,False
8.363755,1.03309,0.03818805,0,False
8.38375,1.071341,0.03679086,0,False
8.403744,0.9514277,-0.006761695,0,False
8.423738,0.9514277,0.005299966,0,False
8.443732,1.009026,-0.1338574,0,False
8.46372,0.9756854,-0.07592034,0,False
8.483715,0.8462299,0.06114674,0,False
8.50371,0.935177,0.0409136,0,False
8.523705,0.996734,0.01339962,0,False
8.543699,0.996734,0.02198875,0,False
8.563695,1.07785,0.04118044,0,False
8.58369,1.093981,-0.03733188,0,False
8.603684,0.8460436,-0.2730667,0,False
8.623679,1.000534,0.04190947,0,False
8.643668,1.108671,0.04454201,0,False
8.663657,1.108671,0.05651562,0,False
8.683652,0.8047414,0.06845962,0,False
8.703647,0.9619952,-0.02325485,0,False
8.723641,0.8732216,0.1091016,0,False
8.743643,0.9576835,0.0508933,0,False
8.763638,0.968358,-0.0266743,0,False
8.783632,0.968358,-0.03342324,0,False
8.803626,1.057874,-0.01873322,0,False
8.823621,1.098525,-0.002391328,0,False
8.843616,1.216063,-0.07016101,0,False
8.863609,1.071564,0.0354363,0,False
8.883604,0.8796604,0.08381657,0,False
8.9036,0.9128528,0.03973234,0,False
8.923595,0.9128528,0.04599325,0,False
8.94359,0.9916542,0.02114662,0,False
8.963585,1.003978,0.006572217,0,False
8.98358,1.063872,-0.01733208,0,False
9.003574,1.036963,0.01005279,0,False
9.023569,1.060673,0.01428729,0,False
9.043564,1.060673,0.03182258,0,False
9.063559,1.085466,0.06199169,0,False
9.083604,0.9906501,0.04565672,0,False
9.103649,1.012956,0.02626061,0,False
9.123694,0.970986,0.006689507,0,False
9.14374,0.9608697,-0.01332142,0,False
9.163785,0.9608697,-0.02158789,0,False
9.18383,0.8875154,-0.08176979,0,False
9.203875,0.8433007,-0.0837731,0,False
9.223914,0.8355772,-0.1185862,0,False
9.243959,1.027753,-0.1049354,0,False
9.264005,1.096627,-0.09023065,0,False
9.28405,1.096627,-0.09000075,0,False
9.304095,0.9662487,-0.05038335,0,False
9.324146,0.9491448,-0.02902336,0,False
9.344193,0.9549524,-0.0156504,0,False
9.364238,0.9247862,0.007045947,0,False
9.384282,0.9889777,-0.001032912,0,False
9.404326,0.9889777,-0.0007246709,0,False
9.424375,1.046405,-0.009518576,0,False
9.44442,1.028754,-0.01086741,0,False
9.464466,1.065312,-0.02316126,0,False
9.484511,1.086546,-0.01979803,0,False
9.504557,1.015647,0.004041804,0,False
9.524602,1.015647,0.0107536,0,False
9.544647,1.022222,0.01778199,0,False
9.564642,1.151616,0.02931417,0,False
9.584637,1.185623,0.06839817,0,False
9.604631,1.107684,0.094585,0,False
9.624627,1.099925,0.1069846,0,False
9.644623,1.099925,0.1389152,0,False
9.664618,1.1676,0.1742416,0,False
9.684613,1.102064,0.1895767,0,False
9.704608,0.9518305,0.1677746,0,False
9.724603,0.8470474,0.1092683,0,False
9.744597,0.8568345,0.06489983,0,False
9.764592,0.8568345,0.06864835,0,False
9.784588,0.8902044,0.04404415,0,False
9.804577,0.9359022,0.04586361,0,False
9.824572,1.038956,0.05310686,0,False
9.844567,1.062064,0.03853836,0,False
9.864563,0.9897221,0.0176787,0,False
9.884559,0.9897221,0.02501146,0,False
9.904601,0.9161185,-0.01611516,0,False
9.924646,0.8679155,-0.0520637,0,False
9.944691,0.8561602,-0.08671139,0,False
9.964736,0.9096645,-0.118717,0,False
9.984781,0.9451442,-0.1371463,0,False
10.00483,0.9451442,-0.1386033,0,False
10.02487,0.9188541,-0.1533433,0,False
10.04492,0.935876,-0.1629387,0,False
10.06496,0.9596322,-0.1552192,0,False
10.08501,0.9315218,-0.1381494,0,False
10.10506,0.913924,-0.1341767,0,False
10.1251,0.913924,-0.1412908,0,False
10.14515,0.9598708,-0.1303717,0,False
10.16519,0.9892778,-0.1177433,0,False
10.18524,0.9829735,-0.08434332,0,False
10.20528,0.9340014,-0.0849597,0,False
10.22533,0.9528221,-0.07360463,0,False
10.24537,1.052113,-0.07614836,0,False
10.26542,1.052113,-0.07703818,0,False
10.28546,1.059093,-0.09712271,0,False
10.30551,0.9771059,-0.0937684,0,False
10.32555,0.887503,-0.08489846,0,False
10.3456,0.7585528,-0.09340125,0,False
10.36559,0.7344379,-0.1186041,0,False
10.38559,0.7344379,-0.1289549,0,False
10.40558,0.8220487,-0.1741132,0,False
10.42558,0.9138965,-0.2056971,0,False
10.44557,0.8916651,-0.1778491,0,False
10.46557,0.8819053,-0.1338874,0,False
10.48556,0.8948314,-0.0951039,0,False
10.50556,0.8948314,-0.1140471,0,False
10.52555,0.8458647,-0.08940788,0,False
10.54555,0.838013,-0.06350622,0,False
10.56554,0.8785125,-0.05051011,0,False
10.58553,0.9434961,-0.06724714,0,False
10.60553,0.9340258,-0.08764924,0,False
10.62552,0.9340258,-0.1107814,0,False
10.64552,0.8702776,-0.1165857,0,False
10.66551,0.7949609,-0.08232658,0,False
10.68551,0.7793208,-0.04564079,0,False
10.70551,0.8967602,-0.06020201,0,False
10.7255,1.031186,-0.08221143,0,False
10.74549,1.031186,-0.09484816,0,False
10.76549,1.018427,-0.04858495,0,False
10.78549,1.009026,0.006429899,0,False
10.80548,1.047041,0.007855123,0,False
10.82547,1.058384,-0.002340927,0,False
10.84547,1.075173,0.01459048,0,False
10.86546,1.075173,0.01000973,0,False
10.88546,1.123968,0.06300621,0,False
10.90545,1.139092,0.07555152,0,False
10.92545,1.105855,0.07591797,0,False
10.94544,1.146827,0.07783839,0,False
10.96544,1.18934,0.08144832,0,False
10.98543,1.159497,0.06523934,0,False
11.00543,1.159497,0.06946074,0,False
11.02543,1.085323,0.08715754,0,False
11.04542,1.078371,0.1116552,0,False
11.06542,1.077829,0.1573612,0,False
11.08546,1.057607,0.1571739,0,False
11.10551,1.057607,0.1604606,0,False
